county,income,education
20165,19132500.0,0.23733217843222174
20167,18640622.222222224,0.24239391513210568
20169,31813675.555555556,0.23769396492950448
20171,25741516.666666668,0.2633162804694553
20173,35635052.032520324,0.30041319140439
20175,27247682.352941178,0.11573442473851751
20177,35720879.85074627,0.29250849126672174
20179,18897300.0,0.22874058127018299
20181,18628812.5,0.19022265246853823
20183,20513880.0,0.21964479884015947
20185,27148800.0,0.21706989247311828
20187,22940150.0,0.2480565371024735
20189,25454400.0,0.16483516483516483
20191,21691642.307692308,0.19431399923848205
20193,29645771.42857143,0.28378913991280225
20195,16832860.0,0.2584373555247342
20197,21412112.5,0.23730591691145614
20199,20805500.0,0.24882186616399624
2020,50736903.30188679,0.34297997711969325
20201,17064975.0,0.18425715008858518
20203,18748233.333333332,0.18271257905832747
20205,36262883.333333336,0.1527822450948858
20207,33824000.0,0.13728013728013727
20209,19453864.285714287,0.16273800963366464
2050,25272050.0,0.11417447121961485
2060,34358000.0,0.19106317411402157
2068,32886950.0,0.3852295409181637
2070,16108216.666666666,0.17563739376770537
2090,52030327.86885246,0.333725355678607
2100,28686166.666666668,0.40443963183540876
21001,22043046.666666668,0.16490237591155021
21003,27190726.666666668,0.1363274752296232
21005,40897800.0,0.18937875751503006
21007,24017000.0,0.15261879986125565
21009,24544573.529411763,0.15528963829208595
21011,24810911.111111112,0.12101047443006778
21013,13891942.307692308,0.09548074943380688
21015,68545484.21052632,0.31061042767958985
21017,26358200.0,0.17782260969810504
21019,33854664.86486486,0.19140849936657836
21021,29505945.454545453,0.2300448204663343
21023,22249150.0,0.14636714636714637
21025,15786853.846153846,0.12200829698968195
21027,24225525.0,0.10506958967332516
21029,42011700.0,0.14187229233377283
21031,28306111.111111112,0.10394663702056699
21033,25143550.0,0.15227120161109867
21035,24850825.80645161,0.285904598195101
21037,37586280.28169014,0.3058873029743988
21039,23542380.0,0.15732265446224256
21041,22819340.0,0.1253474152306837
21043,25740555.0,0.1313686042085803
21045,20597592.85714286,0.12382756132756133
21047,28716923.913043477,0.16740266870360204
21049,34764465.384615384,0.20471558384372124
2105,14056925.0,0.24255858138062064
21051,14669536.842105264,0.10592736792642814
21053,24935771.42857143,0.10985391005442567
21055,19760140.0,0.12803839603653816
21057,14891300.0,0.1420810697868784
21059,35853383.823529415,0.21234619960542764
21061,24564310.0,0.11902268760907504
21063,12660025.0,0.08795885795353786
21065,19085366.666666668,0.09234543670264965
21067,44894267.475728154,0.4144127104217893
21069,29047300.0,0.12692268513802588
21071,16881826.82926829,0.11765370705244123
21073,34597013.15789474,0.2830851645977938
21075,11942088.888888888,0.1343249943655623
21077,43072725.0,0.09967960128159488
21079,33072158.333333332,0.15465116279069768
21081,30094746.666666668,0.123510773130545
21083,26221396.55172414,0.16805495242982907
21085,22228352.173913043,0.10153549776191285
21087,20603909.09090909,0.10346134411318848
21089,29983541.379310343,0.16803613847891272
21091,27527371.42857143,0.11779791417336297
21093,39530086.36363637,0.23619438308614704
21095,13494709.090909092,0.12084514300438032
21097,28075257.14285714,0.15447090980085904
21099,22211118.75,0.11414213926776741
2110,54887621.73913044,0.39433776022972
21101,33624221.875,0.17434148783082024
21103,24420571.42857143,0.11264692054536907
21105,13682083.333333334,0.08777239709443099
21107,24868863.414634146,0.1507036565286278
21109,22408840.0,0.11193788417987706
21111,38316156.19546248,0.31842398211185474
21113,45699783.333333336,0.2868179477080619
21115,22619211.111111112,0.11725499876573686
21117,40589726.78571428,0.2909355263755736
21119,18756600.0,0.12911206817557042
21121,17370000.0,0.1089815858699737
21123,24110466.666666668,0.10742049469964664
21125,30409664.864864863,0.1254923065632721
21127,20364221.42857143,0.11450591797412607
21129,13285442.857142856,0.0761789600967352
21131,12697475.0,0.09689213893967093
21133,15004929.629629629,0.1119768073926436
21135,21777781.818181816,0.11578947368421053
21137,23864984.210526317,0.09862508184036664
21139,24702544.444444444,0.10036683785766691
21141,25419680.95238095,0.13359679455513476
21143,34664533.333333336,0.17512150668286755
21145,34608573.58490566,0.22926172163559727
21147,13240992.857142856,0.07701701538712041
21149,22615055.555555556,0.09227728792946184
21151,38909925.0,0.2911418619975525
21153,16422583.333333334,0.1014476362813843
21155,26027073.333333332,0.13031653697967818
21157,35212577.27272727,0.15941708986531244
21159,17384130.0,0.06262186030508086
21161,25323125.0,0.1584402344745561
21163,35019594.7368421,0.15326291570801087
21165,22257160.0,0.12254688181421718
21167,30033029.411764707,0.18543974376084346
21169,17531640.0,0.11439220183486239
21171,21166420.0,0.1537119076386092
21173,29581900.0,0.16573898946230747
21175,20394245.454545453,0.1194560032477418
21177,20173389.655172415,0.12134509677121345
21179,50812356.52173913,0.17242304339078532
21181,25415400.0,0.10510141364474493
21183,23153870.0,0.09891780155642023
21185,61123266.666666664,0.39794014126095484
21187,25294288.888888888,0.11291866028708133
21189,14126440.0,0.17442602040816327
21191,29554518.181818184,0.10292198011848579
21193,21167116.0,0.13956229819076418
21195,19985295.16129032,0.12869933702412686
21197,19879745.454545453,0.1413850946561227
21199,30409741.860465117,0.14743992109038737
21201,24195100.0,0.1695022054190296
21203,22238823.076923076,0.09722691917483936
21205,26338893.75,0.2664845042065147
21207,18702293.75,0.12717321313586608
21209,41076688.88888889,0.2842060683062589
21211,44437871.428571425,0.2384889005994335
21213,26242150.0,0.14185970100213569
21215,53416555.55555555,0.186663381785333
21217,20981004.76190476,0.17301374863122035
21219,25475177.777777776,0.117421430339025
2122,43316867.5,0.2368101573170115
21221,40849477.777777776,0.18006651017214398
21223,34642566.666666664,0.11617084926042878
21225,23096576.923076924,0.12154241645244215
21227,38646322.972972974,0.290562079394055
21229,26045377.777777776,0.14820359281437126
21231,17922200.0,0.0929944203347799
21233,20378553.846153848,0.0894593118514473
21235,20817913.79310345,0.17850279524807827
21237,14276714.285714285,0.11817457154244719
21239,48033612.5,0.31871179533620103
2130,32435707.692307692,0.23769622401357657
2150,39664180.0,0.24849966659257613
2158,20747800.0,0.04797243572753777
2164,13811150.0,0.12455089820359282
2170,54819663.26530612,0.20587672891835043
2180,19606080.0,0.13910469848316684
2185,35639400.0,0.14181703070591958
2188,16410033.333333334,0.10761999010390895
2195,25606775.0,0.25011820330969264
2198,16146466.666666666,0.15791907514450867
22001,26505587.23404255,0.1112081659137987
22003,24844261.111111112,0.11875941317565683
22005,80637545.23809524,0.26604903612202885
22007,32518517.647058822,0.11414232402522198
22009,25033122.580645163,0.1013501414604448
22011,34916695.652173914,0.16333983483421172
22013,18635131.25,0.1296238407835782
22015,44381153.42465753,0.2596691892424877
22017,31222842.564102564,0.23800869927903234
22019,35765524.44444445,0.20571623370083134
22021,20044466.666666668,0.11755114141713609
22023,26547762.5,0.16930171277997366
22025,26819400.0,0.1309834638816362
22027,15728125.0,0.12970069071373752
22029,19104394.444444444,0.1127436503248671
22031,27353059.09090909,0.13462485634542767
22033,40828492.71523179,0.34202107269398735
22035,10349975.0,0.11268218403306504
22037,25924812.5,0.1294539321104786
22039,19378056.666666668,0.11918295669855354
22041,19722816.666666668,0.11890492045874954
22043,25449753.333333332,0.09333842336323726
22045,31892952.83018868,0.1374441540925567
22047,33348342.85714286,0.133867577509196
22049,21644071.42857143,0.13648528099910795
22051,35510165.548780486,0.2481630147024843
22053,26227173.076923076,0.14545718573019023
22055,52623168.21705426,0.3088581948530128
22057,35010666.176470585,0.16158044430778692
22059,19790278.57142857,0.11043186748175902
22061,31241532.258064516,0.3536470588235294
22063,64038859.25925926,0.17399762483741446
22065,15735750.0,0.12016503352243424
22067,18405348.0,0.13655895976337964
22069,20639497.14285714,0.18747316905640937
22071,20788806.7761807,0.3617733796942293
22073,29267450.0,0.24181703419462786
22075,24839334.782608695,0.15808823529411764
22077,34538987.5,0.13936128780994417
22079,29728863.541666668,0.1985298353553858
22081,25141825.0,0.13542569793653547
22083,23096300.0,0.13748994956509028
22085,22184773.913043477,0.13854319180087848
22087,17382357.44680851,0.13225519815176826
22089,42539097.058823526,0.20656370656370657
22091,21909711.111111112,0.1059445913963525
22093,29481216.666666668,0.1443235050978231
22095,32430596.666666668,0.1687990238800767
22097,22754019.696969695,0.13152517183726548
22099,37360043.75,0.13790955172316144
22101,24368700.0,0.10982888977317946
22103,60954545.6,0.3128669877465828
22105,41431486.36363637,0.19793523013580777
22107,12103200.0,0.09082540656643143
22109,33871614.28571428,0.143088369309449
22111,21793168.42105263,0.12120821794293811
22113,31306490.69767442,0.12316488950703137
22115,24918616.666666668,0.17772496627914444
22117,27049443.333333332,0.1192194685743485
22119,18978687.17948718,0.13917581820158748
22121,47745264.28571428,0.19674689394394093
22123,21184072.727272727,0.1238390092879257
22125,40190400.0,0.22482302973100518
22127,16638756.25,0.12644806597290398
2220,26354527.272727273,0.3235387547649301
2230,33548100.0,0.33705080545229243
2240,25457816.666666668,0.19199110122358176
2261,24634390.90909091,0.300877893056664
2275,17179625.0,0.20260328239954725
2282,17177400.0,0.1973392461197339
2290,11724500.0,0.12256424738774357
23001,38115590.277777776,0.20703830498423054
23003,18987927.5,0.18093515277832395
23005,46673461.61137441,0.44055910045910823
23007,25476626.923076924,0.25758772949105274
23009,32568146.93877551,0.3251347378735914
23011,30498997.08737864,0.25264303662617676
23013,27265552.5,0.3022553362867499
23015,30697918.181818184,0.3244719732235602
23017,23097570.833333332,0.18150734063411603
23019,31504172.649572648,0.2473105157426356
23021,19404136.842105262,0.16332025540426187
23023,40645418.518518515,0.33489253131281893
23025,24465528.888888888,0.15826763264436394
23027,28900117.647058822,0.2918158208745701
23029,21447847.05882353,0.20096346506373364
23031,44901244.60431655,0.3006508040356737
24001,28727872.222222224,0.17963105152284764
24003,75633182.73615634,0.39365018802739793
24005,54608540.535372846,0.37198464912280704
24009,79974122.72727273,0.2928563181420819
24011,32952495.652173914,0.15297000499160504
24013,60209674.28571428,0.337014311363676
24015,52944292.98245614,0.22491668950792712
24017,72288255.69620253,0.2736318407960199
24019,30414727.586206898,0.20767533422749102
24021,48494104.76190476,0.3973637069508385
24023,32287295.454545453,0.19242352941176472
24025,53453885.02994012,0.3446659810200552
24027,97781768.83116883,0.6104420382472809
24029,29409468.42105263,0.3054279149913843
24031,81501600.0,0.5810544946780932
24033,54343778.84615385,0.31454209421544277
24035,74938144.0,0.34973591549295774
24037,70998903.63636364,0.2990194050229633
24039,22314189.47368421,0.1397488059437467
24041,55548811.11111111,0.3583410334778591
24043,44088879.347826086,0.20097566619104545
24045,36445763.38028169,0.2737731269896303
24047,34882680.43478261,0.2993577791588979
24510,24557329.750778817,0.2971961110939977
25001,42209013.84615385,0.4109605664739183
25003,27515776.223776225,0.3263307432359715
25005,42293826.546391755,0.26519050645440245
25007,30814525.0,0.39784692754989787
25009,51102661.83486239,0.3804032560767081
25011,35477150.0,0.35899931302953975
25013,36319270.833333336,0.26234486739569635
25015,47781306.93069307,0.4472253554044854
25017,61863221.75843695,0.5300456930416548
25019,41682409.09090909,0.4201669877970456
25021,67782275.94936709,0.5120794002640033
25023,50837443.016759776,0.3501765832291798
25025,41295714.968152866,0.4272083824191401
25027,47075733.989266545,0.3482614868469837
26001,21840145.454545453,0.14452759588400374
26003,25915371.42857143,0.18095238095238095
26005,38298730.666666664,0.21419412241907204
26007,19519130.303030305,0.16775413711583925
26009,29773536.363636363,0.26685945633314057
26011,19110929.411764707,0.1138631192018204
26013,22568514.285714287,0.15649330426658362
26015,34597838.63636363,0.1891648843087692
26017,27826326.086956523,0.1811385239773577
26019,32870330.769230768,0.25628411100007686
26021,28042357.342657343,0.2676273803396809
26023,22461007.31707317,0.13627395244624285
26025,26572037.606837608,0.2075081873530123
26027,28416613.04347826,0.17374527940452084
26029,30183288.0,0.2849787211684968
26031,24299944.0,0.18259376788222442
26033,24397080.64516129,0.19710682773507024
26035,22599281.48148148,0.1137007874015748
26037,43049718.518518515,0.3071189826731722
26039,23519130.769230768,0.16677966101694916
26041,31019653.57142857,0.20577685482348498
26043,33831173.684210524,0.23402105710943316
26045,37925620.0,0.25227336271285733
26047,38290961.538461536,0.3288219917362341
26049,26117221.62162162,0.1990333272287876
26051,23012558.333333332,0.13392428045068616
26053,13443591.666666666,0.17544744139147972
26055,46905085.71428572,0.31671327698892165
26057,22765433.333333332,0.14253361641896672
26059,24460853.658536587,0.16674140029466403
26061,20466308.82352941,0.3096126924871675
26063,20186118.42105263,0.1491813735913247
26065,31670239.647577092,0.3772530398039481
26067,30228618.181818184,0.15600591579239267
26069,22757746.153846152,0.16254869797006358
26071,24620930.0,0.1814000448732331
26073,34710146.34146342,0.2819299652499332
26075,29084401.5503876,0.20585925371226096
26077,36866226.06382979,0.3610072005345757
26079,23545968.75,0.13609898107714702
26081,44377843.95886889,0.33657364238637505
26083,27913850.0,0.24853801169590642
26085,14518041.666666666,0.09049307859512641
26087,34918879.365079366,0.1777709099189954
26089,47936518.75,0.41135434207361077
26091,28995151.85185185,0.19932777588581074
26093,57071068.14159292,0.3400237603951729
26095,22195260.0,0.1383238405207486
26097,21666761.53846154,0.19108887300452704
26099,38985656.865912765,0.23797832075317069
26101,20330940.740740743,0.19917264202978488
26103,26039593.333333332,0.30050408871961465
26105,26953761.53846154,0.20762052877138415
26107,26170668.75,0.21206857488105127
26109,28348415.0,0.1585605360443623
26111,39654278.461538464,0.32885100460989825
26113,23503676.923076924,0.13408894438574584
26115,33490577.04918033,0.18799922824618948
26117,25355739.583333332,0.12561792561792562
26119,17245981.818181816,0.11783696529459241
26121,26876305.925925925,0.18022423458387235
26123,31309993.939393938,0.14339291655324682
26125,50861058.520900324,0.4502095248717118
26127,24327436.363636363,0.1705208801077683
26129,21423376.19047619,0.11363781539444268
26131,16577887.5,0.17356026123095192
26133,17499320.0,0.13038584203614534
26135,14830845.454545455,0.10228002569043032
26137,33885277.777777776,0.20479867947886576
26139,48912380.51948052,0.31602797928071796
26141,19108643.75,0.16658398650659786
26143,20401196.0,0.139369870267408
26145,26344479.76878613,0.20726390415892634
26147,30467664.23357664,0.17590544835922461
26149,23444587.5,0.15323116282502275
26151,22294300.0,0.13112234442243323
26153,26766700.0,0.15730888852512687
26155,29133033.92857143,0.15766325048927798
26157,24227630.612244897,0.13849543594586086
26159,26674256.060606062,0.20329659535176126
26161,49695029.26829268,0.5323583841119386
26163,22229225.553097345,0.223380653952353
26165,28301650.0,0.16705653881802535
27001,24626241.17647059,0.1599901494007552
27003,46854034.89361702,0.28225613548294504
27005,32102200.0,0.2372673527479746
27007,30390630.303030305,0.26798548094373864
27009,36263685.71428572,0.22207151200030142
27011,23152633.333333332,0.16581288757077378
27013,38567611.11111111,0.31663284400284636
27015,27453673.076923076,0.20892343120322396
27017,29913955.172413792,0.21986218078638023
27019,87953006.52173913,0.46042750780562003
27021,28132146.42857143,0.2086977530804542
27023,27270575.0,0.1648117452048307
27025,53867743.333333336,0.22030610045268376
27027,36992575.0,0.3300976124165157
27029,19956610.0,0.14637002341920374
27031,35580700.0,0.39579770339604203
27033,22712876.923076924,0.19919314170448815
27035,36957112.24489796,0.2419040798513976
27037,65333975.862068966,0.40723603928177116
27039,40814313.333333336,0.23836239575435936
27041,46308104.0,0.25056192616861594
27043,22100250.0,0.16950654978823992
27045,25024856.52173913,0.20399389821106642
27047,26556583.870967742,0.16755051659504436
27049,39573718.91891892,0.24347129834934714
27051,34956780.0,0.19581077900682514
27053,48651584.48098664,0.47581343337421544
27055,41384192.307692304,0.22562341346871734
27057,32393441.17647059,0.25392687654568546
27059,48651636.36363637,0.17690069673072506
27061,28247617.073170733,0.22256060046757722
27063,22754561.53846154,0.21155729676787463
27065,27176528.57142857,0.1375388716126166
27067,34131085.294117644,0.2251644046453057
27069,18199228.57142857,0.2066898075102556
27071,24399450.0,0.183900798654897
27073,26532775.0,0.18337939202526649
27075,28770458.333333332,0.27240319606637986
27077,27158033.333333332,0.1697594501718213
27079,37071240.90909091,0.2136611732287637
27081,31500500.0,0.18874332848131975
27083,29808520.833333332,0.26775291828793774
27085,36144717.85714286,0.1731384378669474
27087,21364820.0,0.12611540749553837
27089,21942691.666666668,0.19996949359365468
27091,27446709.523809522,0.18470982142857142
27093,28864604.545454547,0.18896839972136026
27095,33647000.0,0.15618478199560043
27097,28382946.666666668,0.1615150579831562
27099,30798032.352941178,0.20004581201801938
27101,30605412.5,0.17812704649639816
27103,43151852.38095238,0.3226031539284551
27105,23381790.90909091,0.1350712597579317
27107,18684688.888888888,0.1567067927773001
27109,48159308.10810811,0.4199270671713329
27111,29946194.444444444,0.24057005277365695
27113,26713300.0,0.173890608875129
27115,31077035.0,0.13780985848608604
27117,22920018.181818184,0.1991129415491842
27119,25998568.75,0.23871490538157206
27121,27777466.666666668,0.22471061902365375
27123,40512389.72431078,0.4100224600947553
27125,20189980.0,0.15017921146953406
27127,25056531.25,0.17844356510269455
27129,25862464.70588235,0.1475612070601632
27131,40376134.88372093,0.27231817076137194
27133,29485166.666666668,0.20560603727090712
27135,32063700.0,0.18672515735266068
27137,26237857.416267943,0.2775021134266917
27139,82816518.03278689,0.3884684482371435
27141,68790160.0,0.2671592522277524
27143,26702931.25,0.16731745411948457
27145,42965609.375,0.25948670167711335
27147,39465434.615384616,0.2478681534929485
27149,22657354.545454547,0.28156698146204967
27151,22238541.666666668,0.1730798023656236
27153,23238576.0,0.15353547531496775
27155,20711340.0,0.18141592920353983
27157,35582626.315789476,0.21238702817650187
27159,17421058.82352941,0.12997970735875253
27161,33463073.333333332,0.19858694826407353
27163,72188211.85185185,0.4230117324614127
27165,23294350.0,0.16343564889606893
27167,22223775.0,0.21329879101899826
27169,33125642.10526316,0.2927811795037061
27171,61460609.23076923,0.2676066495979229
27173,19602271.42857143,0.16235898900471227
28001,17579206.451612905,0.18077183480027081
28003,26965762.962962963,0.16550875382111238
28005,14784885.714285715,0.12190373174689022
28007,21886217.647058822,0.14783710980827128
28009,22457657.14285714,0.11448516579406631
28011,19152517.85714286,0.21486131934032984
28013,17220507.14285714,0.10929292929292929
28015,23783422.222222224,0.16139675556777563
28017,19880473.333333332,0.11006261575094806
28019,15942766.666666666,0.15418347658305562
28021,12418577.777777778,0.19215463331438318
28023,19976268.75,0.14079942383867483
28025,21731976.470588237,0.189324374766704
28027,15908437.5,0.17226392730146187
28029,20241516.666666668,0.12866275972296218
28031,23238761.53846154,0.1443194249101422
28033,67948783.33333333,0.2318830087598639
28035,28315719.230769232,0.2567187868648521
28037,21681775.0,0.16682304372302495
28039,34169238.461538464,0.13089420155857878
28041,23723166.666666668,0.07834471675371635
28043,23284288.23529412,0.16831204694511565
28045,33337203.125,0.20937793060331353
28047,32375400.0,0.21513625090500177
28049,27282597.837837838,0.28027625668310746
28051,10805721.05263158,0.11619371587145287
28053,12740188.888888888,0.13945151460835276
28055,11403250.0,0.09013282732447818
28057,24928655.555555556,0.13139572021718302
28059,32416764.646464646,0.20464515035283645
28061,24996246.153846152,0.1366178428761651
28063,12768028.57142857,0.1782458983188171
28065,15666650.0,0.1457058967457793
28067,27248152.0,0.18734228097992361
28069,15067000.0,0.1138353765323993
28071,41791350.0,0.3974915254237288
28073,57588525.0,0.36799854515223945
28075,24540130.303030305,0.1922775644332359
28077,23184590.90909091,0.1360778265511923
28079,22465677.777777776,0.12252090387671896
28081,34440765.45454545,0.23086541037777977
28083,14729617.24137931,0.18773656320968962
28085,25275676.923076924,0.14794830512162221
28087,28734945.454545453,0.2240319138123793
28089,59402298.30508474,0.4566143179474919
28091,23487171.42857143,0.1274566141822779
28093,29176056.52173913,0.13048451670888145
28095,24618064.285714287,0.1557410423452769
28097,17784845.454545453,0.18337373449308428
28099,22820387.5,0.1436310002681684
28101,21753515.0,0.1579709096171937
28103,17275230.0,0.14519680704651802
28105,34240018.518518515,0.4198081014894215
28107,30932461.904761903,0.15591011235955057
28109,35187709.67741936,0.14189699848844742
28111,21118810.0,0.09005424954792043
28113,21833530.0,0.15695437053326003
28115,30351578.94736842,0.14733038940184665
28117,22373605.0,0.11959894962998328
28119,12570733.333333334,0.1292503479817061
28121,54339450.0,0.29582589797525644
28123,20707127.272727273,0.11788662630709962
28125,11965433.333333334,0.1897116644823067
28127,18778280.0,0.12750193519849606
28129,22713253.333333332,0.11947231512448904
28131,35229200.0,0.1400872922612053
28133,15207483.333333334,0.14140905017921146
28135,14899091.666666666,0.08914116485686081
28137,36494956.25,0.16170096021947875
28139,25996368.75,0.13649851632047477
28141,20856782.352941178,0.10871794871794872
28143,29915900.0,0.1897647806738716
28145,28064647.36842105,0.15519939560736065
28147,20481169.230769232,0.09739466720944433
28149,26057110.256410256,0.23628971255673223
28151,15289462.962962963,0.18520660625923785
28153,23837641.17647059,0.1155463734966428
28155,25037925.0,0.1851145038167939
28157,14253837.5,0.13042796676595078
28159,20426415.789473683,0.17259002987891178
28161,18965600.0,0.13611572207730613
28163,17692981.818181816,0.1285337353938937
29001,21041513.04347826,0.3048968504515087
29003,33013564.285714287,0.23981674302374012
29005,20353271.42857143,0.22332065906210394
29007,20179229.166666668,0.12594144628801177
29009,22511327.586206898,0.12811892417368761
29011,22524483.333333332,0.15182732401275448
29013,25757942.85714286,0.1377726750861079
29015,22185000.0,0.10594422531312712
29017,22013600.0,0.09448452408657203
29019,54422406.97674418,0.4675046225264566
29021,26877631.944444444,0.20481404095277894
29023,23081955.555555556,0.15603710930813736
29025,20952990.0,0.17853125502169373
29027,29927172.727272727,0.2046128720461287
29029,33684590.0,0.2131979695431472
29031,34305705.35714286,0.2985557619703961
29033,19896363.636363637,0.17317541613316262
29035,21442233.333333332,0.12149752766658818
29037,51328626.315789476,0.25283885885974344
29039,18716092.85714286,0.1485158754783328
29041,18492888.888888888,0.1576794347341019
29043,56389022.222222224,0.2647069637473344
29045,24151128.57142857,0.12311872909698997
29047,45457061.84210526,0.3187648303726031
29049,31889864.70588235,0.18593072053488868
29051,37110912.96296296,0.31739590345225505
29053,27300300.0,0.20490440565253532
29055,22789147.61904762,0.1251111242813963
29057,16891044.444444444,0.14929474262685474
29059,18798306.666666668,0.13156736777259526
29061,21131925.0,0.16822601357549075
29063,23319688.888888888,0.13580246913580246
29065,24774216.666666668,0.12571009712296133
29067,19946418.181818184,0.09427713960467764
29069,16764409.090909092,0.11446810584279518
29071,40735427.692307696,0.19725355847655635
29073,27723753.846153848,0.16400526019162126
29075,19941000.0,0.19433551198257082
29077,41097897.005988024,0.29882200717039115
29079,17302208.333333332,0.18675400291120814
29081,16074845.454545455,0.1391465677179963
29083,24653185.714285713,0.1546868972611547
29085,18381622.222222224,0.09813214385280178
29087,18295200.0,0.20089686098654708
29089,21529400.0,0.25312214438014013
29091,23767665.625,0.1437495406775924
29093,21002100.0,0.11378977820636452
29095,33615535.84558824,0.2942657622924753
29097,28287708.510638297,0.22056426167437948
29099,43895700.0,0.18431268807248438
29101,33734877.14285714,0.2779101977710494
29103,16668240.0,0.15512159174649964
29105,24291532.14285714,0.13672733302931056
29107,27114866.666666668,0.18322403403048565
29109,24226180.64516129,0.16208058952649734
29111,18462318.181818184,0.13937651331719128
29113,45360911.538461536,0.1521345261012343
29115,15415843.75,0.1457619103912992
29117,30729836.363636363,0.19771578356113087
29119,24139888.23529412,0.1330006070007419
29121,17136952.94117647,0.15819687558817994
29123,18325683.333333332,0.1226679104477612
29125,26512114.285714287,0.13962619758127848
29127,21634065.51724138,0.20471585914473345
29129,18441425.0,0.16858846918489065
29131,24844938.095238097,0.1566594840137441
29133,17863876.923076924,0.1141409021794222
29135,27302583.333333332,0.1828231292517007
29137,16067981.818181818,0.14024190912062764
29139,17758371.42857143,0.1350927934442034
29141,21979647.05882353,0.11741424802110818
29143,15890209.523809524,0.11104030587860443
29145,30120442.222222224,0.18436638415194526
29147,23914916.666666668,0.24972147063504696
29149,18704850.0,0.12560010380173867
29151,28392345.454545453,0.19081577525661805
29153,16353550.0,0.11471004243281471
29155,15999442.105263159,0.11662422060244138
29157,28780268.75,0.1610836677987033
29159,22131615.789473683,0.17230493273542602
29161,25983589.18918919,0.2785097192224622
29163,21326588.23529412,0.13310339421494083
29165,54231045.161290325,0.4072839429247928
29167,28900636.363636363,0.1961191610092208
29169,29787120.689655174,0.23877002547904086
29171,16333400.0,0.18444055944055945
29173,26310555.555555556,0.12706497797356828
29175,20860047.61904762,0.1439389526416963
29177,32019300.0,0.13870331488197493
29179,21900700.0,0.09125395152792413
29181,16815842.85714286,0.11305699481865285
29183,75796114.28571428,0.3614606299212598
29185,19758933.333333332,0.11448531508411748
29186,28216913.333333332,0.1394524959742351
29187,29803497.674418606,0.13763300760043432
29189,52070711.61103048,0.4238208974329136
29195,18726454.166666668,0.18847094599061281
29197,16820000.0,0.12547397449155465
29199,15765014.285714285,0.1400192246074976
29201,23646642.85714286,0.13897509651048368
29203,18398575.0,0.15036420395421435
29205,18133928.57142857,0.13982551285074274
29207,22910976.923076924,0.1357177148343735
29209,29363575.0,0.1685780298256669
29211,15276975.0,0.11588658865886589
29213,32309423.529411763,0.1844691651366238
29215,18838077.272727273,0.13490990990990992
29217,24017244.444444444,0.1623446591480497
29219,41560942.10526316,0.18208915968965064
29221,23333089.47368421,0.07953623188405796
29223,16031860.0,0.11853313941408684
29225,32255330.43478261,0.1619487051585817
29227,16365733.333333334,0.17333333333333334
29229,17526247.36842105,0.11195231958762887
29510,21495841.782729805,0.33007421099347567
30001,30765025.0,0.30864787386526515
30003,18931418.181818184,0.15735703860952632
30005,13437300.0,0.1958198556854939
30007,41823300.0,0.2730112953616919
30009,27026009.09090909,0.2916189749459494
30011,18304550.0,0.17139852786540483
30013,29377477.777777776,0.2594043321299639
30015,21185533.333333332,0.24749421742482652
30017,21813128.57142857,0.19850907779247326
30019,30447000.0,0.23726235741444868
30021,24693354.545454547,0.18904403866809882
30023,18168245.454545453,0.1589945930147596
30025,29637800.0,0.14762386248736098
30027,47108016.666666664,0.2860204810669207
30029,35563353.623188406,0.2892499698540938
30031,50480456.666666664,0.4801899439536123
30033,29419800.0,0.14643799472295516
30035,12819620.0,0.18258040295332248
30037,18606100.0,0.2356020942408377
30039,26911200.0,0.25010233319688907
30041,17629221.05263158,0.23488304377365815
30043,35435310.0,0.3306862628896527
30045,27807150.0,0.3133848133848134
30047,27307516.0,0.24944756930494175
30049,37273311.76470588,0.37488333731252577
30051,32123700.0,0.18403412553321147
30053,24541947.05882353,0.18958675424192667
30055,23606300.0,0.1642512077294686
30057,30906200.0,0.2655440414507772
30059,18535250.0,0.21224773834377175
30061,20237775.0,0.12664315485732608
30063,40351285.526315786,0.4181642486142614
30065,21323840.0,0.14591268678581892
30067,26867637.5,0.35206150726596824
30069,11047600.0,0.21288515406162464
30071,23615700.0,0.17389818927229245
30073,18068571.42857143,0.22675250357653792
30075,22808300.0,0.25355450236966826
30077,20868457.14285714,0.1803186504217432
30079,33465300.0,0.191699604743083
30081,29024874.19354839,0.2575238601975325
30083,47639337.5,0.18413410770855332
30085,15260918.181818182,0.14156391446855002
30087,26338400.0,0.1981360027614774
30089,23258620.0,0.16375901372412188
30091,23477900.0,0.20060560181680545
30093,22796129.72972973,0.25934459805427545
30095,39647742.85714286,0.25444839857651247
30097,19211860.0,0.24702723436900653
30099,21518842.85714286,0.222673031026253
30101,16516314.285714285,0.14692982456140352
30103,17950900.0,0.19833333333333333
30105,26183937.5,0.2150093808630394
30107,19775200.0,0.19074333800841514
30109,26128200.0,0.2014388489208633
30111,41349955.35714286,0.2922947360452683
31001,29754917.24137931,0.22563016935801497
31003,21569312.5,0.1856634016028495
31005,9268800.0,0.26785714285714285
31007,22762200.0,0.1704745166959578
31009,14283500.0,0.2506393861892583
31011,21389942.85714286,0.17651821862348177
31013,26185008.333333332,0.15714665249734325
31015,25659800.0,0.19603825136612021
31017,45487200.0,0.18706293706293706
31019,33897215.78947368,0.33474215208425645
31021,27320233.333333332,0.17826825127334464
31023,32313942.85714286,0.17446583083171463
