census_tract,exp_distance,exp_area,corr,p
36085024800,37.333230061219695,4.5467074286059415,0.9610516335599585,0.0
36085025100,75.41914065957548,2.7706208236330787,0.7953301208852311,0.0
36085027301,10.090897043003906,1.1327332454957286,0.4221272369539763,0.0
36085027302,16.314125519105175,1.0971652235358533,0.4865411269560734,0.0
36085027702,11.71693049386738,1.1193695016147558,0.3829927523662005,0.0
36085027704,13.896633493743678,1.2120357871198166,0.38030956528212473,3e-323
36085027705,11.58207964670413,1.0593406093630338,0.403234477973064,0.0
36085027706,8.665410961267867,1.1249961046537464,0.44726047344599823,0.0
36085027900,11.476635101789313,1.0499399544013386,0.3018329850992276,1.6136428603772505e-198
36085029102,19.088402375947727,1.3886122016961053,0.4699012963107866,0.0
36085029103,15.80636583210827,1.3539945227770431,0.474178484333244,0.0
36085029104,79.78337013986788,7.652116880817203,0.8949358652830505,0.0
36085030301,99.01294002490249,8.903088675486027,0.7558785906497357,0.0
36085030302,22.826871672887993,1.683721808497982,0.5447903483836499,0.0
36085031901,94.01189211727103,1.7143733276074045,0.6739394699687584,0.0
36085031902,26.08099619326866,1.0784098951605756,0.48977325128914717,0.0
36085032300,30.22852056231295,1.194467634243324,0.5385637885493149,0.0
