ID,Date,Cases_New
11210,2020-06-29,21
11105,2020-06-29,4
11228,2020-06-29,6
10308,2020-06-29,12
10310,2020-06-29,3
11416,2020-06-29,5
11238,2020-06-29,16
11412,2020-06-29,10
10024,2020-06-29,16
11417,2020-06-29,6
11235,2020-06-29,22
11418,2020-06-29,9
10007,2020-06-29,1
11230,2020-06-29,25
10029,2020-06-29,26
11106,2020-06-29,9
10028,2020-06-29,6
11414,2020-06-29,10
10006,2020-06-29,1
11233,2020-06-29,29
10026,2020-06-29,17
11234,2020-06-29,21
11693,2020-06-29,2
10454,2020-06-29,28
10469,2020-06-29,53
11212,2020-06-29,26
10023,2020-06-29,6
10002,2020-06-29,40
10451,2020-06-29,25
11104,2020-06-29,5
11435,2020-06-29,18
10025,2020-06-29,19
10027,2020-06-29,14
10307,2020-06-29,6
11237,2020-06-29,10
10005,2020-06-29,4
11236,2020-06-29,33
11423,2020-06-29,11
10467,2020-06-29,72
10459,2020-06-29,35
10465,2020-06-29,22
10282,2020-06-29,2
11221,2020-06-29,23
11214,2020-06-29,12
11224,2020-06-29,5
10001,2020-06-29,9
11357,2020-06-29,11
10032,2020-06-29,23
10021,2020-06-29,2
10065,2020-06-29,5
10303,2020-06-29,4
11101,2020-06-29,15
10464,2020-06-29,5
11433,2020-06-29,7
10466,2020-06-29,40
11372,2020-06-29,24
11366,2020-06-29,1
10013,2020-06-29,10
10034,2020-06-29,14
11201,2020-06-29,15
11379,2020-06-29,9
11361,2020-06-29,5
10474,2020-06-29,2
10457,2020-06-29,83
11363,2020-06-29,1
11356,2020-06-29,8
11421,2020-06-29,8
10037,2020-06-29,4
11422,2020-06-29,15
10302,2020-06-29,7
11432,2020-06-29,17
10475,2020-06-29,40
11360,2020-06-29,2
11427,2020-06-29,6
11373,2020-06-29,36
10033,2020-06-29,19
10461,2020-06-29,25
10301,2020-06-29,17
11223,2020-06-29,21
11377,2020-06-29,23
11364,2020-06-29,6
11102,2020-06-29,9
10004,2020-06-29,1
11206,2020-06-29,32
11207,2020-06-29,32
10069,2020-06-29,2
11215,2020-06-29,7
11420,2020-06-29,21
11217,2020-06-29,11
10003,2020-06-29,15
10458,2020-06-29,73
11365,2020-06-29,8
11358,2020-06-29,7
10011,2020-06-29,6
10075,2020-06-29,6
11378,2020-06-29,5
10014,2020-06-29,13
11220,2020-06-29,35
10036,2020-06-29,5
11374,2020-06-29,11
11205,2020-06-29,15
11419,2020-06-29,11
11213,2020-06-29,13
10305,2020-06-29,11
10460,2020-06-29,37
11434,2020-06-29,26
11370,2020-06-29,30
11222,2020-06-29,11
11103,2020-06-29,7
10017,2020-06-29,2
10022,2020-06-29,11
10040,2020-06-29,18
11218,2020-06-29,21
10280,2020-06-29,1
11368,2020-06-29,65
10035,2020-06-29,27
10456,2020-06-29,60
11428,2020-06-29,4
10030,2020-06-29,8
11369,2020-06-29,21
11354,2020-06-29,24
11375,2020-06-29,5
10019,2020-06-29,14
11208,2020-06-29,30
10039,2020-06-29,5
11362,2020-06-29,5
10463,2020-06-29,84
10009,2020-06-29,19
11204,2020-06-29,21
11429,2020-06-29,11
10473,2020-06-29,30
11004,2020-06-29,7
10044,2020-06-29,1
10010,2020-06-29,9
11426,2020-06-29,6
10462,2020-06-29,31
10012,2020-06-29,7
10031,2020-06-29,28
10304,2020-06-29,8
11697,2020-06-29,1
11203,2020-06-29,26
10468,2020-06-29,65
11694,2020-06-29,5
11216,2020-06-29,16
11367,2020-06-29,21
11225,2020-06-29,18
10018,2020-06-29,9
11385,2020-06-29,25
10016,2020-06-29,12
10128,2020-06-29,8
11219,2020-06-29,32
11355,2020-06-29,52
10038,2020-06-29,5
10001,2020-07-06,8
10018,2020-07-06,11
10453,2020-07-06,22
10128,2020-07-06,4
10460,2020-07-06,26
11428,2020-07-06,2
11363,2020-07-06,0
10036,2020-07-06,12
11374,2020-07-06,15
10035,2020-07-06,16
11235,2020-07-06,18
10075,2020-07-06,0
11417,2020-07-06,4
11221,2020-07-06,18
11216,2020-07-06,21
10465,2020-07-06,13
10013,2020-07-06,4
11101,2020-07-06,8
11364,2020-07-06,3
11414,2020-07-06,11
10473,2020-07-06,13
11204,2020-07-06,22
11233,2020-07-06,13
11426,2020-07-06,3
10462,2020-07-06,15
11415,2020-07-06,1
10044,2020-07-06,2
11210,2020-07-06,8
11370,2020-07-06,20
11367,2020-07-06,8
11219,2020-07-06,27
10038,2020-07-06,5
10002,2020-07-06,33
10025,2020-07-06,18
11205,2020-07-06,10
10016,2020-07-06,10
10017,2020-07-06,5
11416,2020-07-06,7
10040,2020-07-06,17
11218,2020-07-06,10
10451,2020-07-06,10
11368,2020-07-06,36
11369,2020-07-06,13
11692,2020-07-06,7
11423,2020-07-06,4
10039,2020-07-06,13
11232,2020-07-06,4
10463,2020-07-06,36
11004,2020-07-06,0
11373,2020-07-06,9
11206,2020-07-06,20
11231,2020-07-06,5
10312,2020-07-06,27
11427,2020-07-06,5
11691,2020-07-06,12
11230,2020-07-06,15
10461,2020-07-06,6
10471,2020-07-06,3
10026,2020-07-06,9
11234,2020-07-06,17
10069,2020-07-06,1
10003,2020-07-06,7
11365,2020-07-06,13
10014,2020-07-06,5
10452,2020-07-06,24
11105,2020-07-06,3
10037,2020-07-06,4
11209,2020-07-06,16
11217,2020-07-06,3
11422,2020-07-06,6
10005,2020-07-06,4
10065,2020-07-06,0
10475,2020-07-06,10
10472,2020-07-06,22
10464,2020-07-06,1
11372,2020-07-06,23
10314,2020-07-06,22
11366,2020-07-06,1
10024,2020-07-06,8
10310,2020-07-06,4
11220,2020-07-06,45
11362,2020-07-06,2
11379,2020-07-06,6
11356,2020-07-06,7
11238,2020-07-06,13
10457,2020-07-06,36
11201,2020-07-06,9
11433,2020-07-06,11
11693,2020-07-06,3
11418,2020-07-06,14
11224,2020-07-06,10
10007,2020-07-06,3
10303,2020-07-06,4
10021,2020-07-06,15
11419,2020-07-06,12
10032,2020-07-06,20
11214,2020-07-06,19
11421,2020-07-06,10
10004,2020-07-06,2
10467,2020-07-06,29
10302,2020-07-06,1
10308,2020-07-06,14
11228,2020-07-06,9
11378,2020-07-06,8
10028,2020-07-06,10
11358,2020-07-06,8
10458,2020-07-06,31
11420,2020-07-06,10
11357,2020-07-06,10
11237,2020-07-06,27
10010,2020-07-06,7
10455,2020-07-06,23
10306,2020-07-06,12
10009,2020-07-06,12
11208,2020-07-06,32
10022,2020-07-06,6
11354,2020-07-06,26
11226,2020-07-06,24
10456,2020-07-06,30
11109,2020-07-06,4
11239,2020-07-06,10
10030,2020-07-06,10
11103,2020-07-06,5
11434,2020-07-06,9
10031,2020-07-06,14
11411,2020-07-06,5
11213,2020-07-06,22
11694,2020-07-06,7
10469,2020-07-06,14
11212,2020-07-06,34
11385,2020-07-06,26
11355,2020-07-06,29
11435,2020-07-06,7
11225,2020-07-06,13
10029,2020-07-06,20
10468,2020-07-06,30
10307,2020-07-06,9
10304,2020-07-06,5
10305,2020-07-06,9
10011,2020-07-06,14
11412,2020-07-06,8
11236,2020-07-06,21
10470,2020-07-06,2
11436,2020-07-06,12
10466,2020-07-06,19
11207,2020-07-06,25
11360,2020-07-06,2
10006,2020-07-06,3
11377,2020-07-06,21
11211,2020-07-06,28
11413,2020-07-06,15
10309,2020-07-06,16
11215,2020-07-06,6
10282,2020-07-06,2
11229,2020-07-06,18
11106,2020-07-06,13
10034,2020-07-06,15
11203,2020-07-06,11
11429,2020-07-06,11
10454,2020-07-06,9
10474,2020-07-06,2
10280,2020-07-06,0
11102,2020-07-06,10
11361,2020-07-06,6
11223,2020-07-06,20
11697,2020-07-06,0
10301,2020-07-06,9
11104,2020-07-06,4
11375,2020-07-06,5
11222,2020-07-06,7
10012,2020-07-06,3
10019,2020-07-06,10
10027,2020-07-06,14
10023,2020-07-06,9
10033,2020-07-06,18
11432,2020-07-06,13
10459,2020-07-06,15
11219,2020-07-13,20
10469,2020-07-13,11
10459,2020-07-13,29
11225,2020-07-13,8
10460,2020-07-13,22
11231,2020-07-13,5
11212,2020-07-13,25
10461,2020-07-13,10
11106,2020-07-13,25
11229,2020-07-13,22
10453,2020-07-13,35
11213,2020-07-13,15
11109,2020-07-13,3
11222,2020-07-13,14
11226,2020-07-13,24
11218,2020-07-13,13
11205,2020-07-13,4
11103,2020-07-13,4
11208,2020-07-13,25
10473,2020-07-13,27
10463,2020-07-13,46
11216,2020-07-13,14
10456,2020-07-13,34
11221,2020-07-13,26
11211,2020-07-13,30
10472,2020-07-13,33
11207,2020-07-13,43
10474,2020-07-13,6
11105,2020-07-13,7
11217,2020-07-13,7
11209,2020-07-13,10
11214,2020-07-13,20
10464,2020-07-13,0
10454,2020-07-13,17
11104,2020-07-13,9
11220,2020-07-13,37
11204,2020-07-13,19
11228,2020-07-13,8
11230,2020-07-13,29
10458,2020-07-13,28
11223,2020-07-13,30
10467,2020-07-13,42
10468,2020-07-13,18
11224,2020-07-13,10
10457,2020-07-13,67
11210,2020-07-13,16
11101,2020-07-13,11
10471,2020-07-13,8
10470,2020-07-13,3
10462,2020-07-13,24
10455,2020-07-13,18
11102,2020-07-13,8
11201,2020-07-13,15
11004,2020-07-13,3
10001,2020-07-13,11
11697,2020-07-13,1
11206,2020-07-13,31
10475,2020-07-13,15
10465,2020-07-13,7
11215,2020-07-13,9
10452,2020-07-13,34
10466,2020-07-13,15
11203,2020-07-13,19
10282,2020-07-13,2
10021,2020-07-13,6
11414,2020-07-13,3
11236,2020-07-13,15
10026,2020-07-13,12
11415,2020-07-13,6
11368,2020-07-13,59
10040,2020-07-13,15
10025,2020-07-13,17
11416,2020-07-13,7
11367,2020-07-13,24
10044,2020-07-13,3
10024,2020-07-13,16
10310,2020-07-13,3
11417,2020-07-13,6
10023,2020-07-13,11
10027,2020-07-13,16
11418,2020-07-13,9
10065,2020-07-13,3
10022,2020-07-13,3
11419,2020-07-13,17
11365,2020-07-13,15
10069,2020-07-13,1
10035,2020-07-13,20
11420,2020-07-13,9
11235,2020-07-13,30
10306,2020-07-13,14
10019,2020-07-13,8
11421,2020-07-13,10
11364,2020-07-13,3
10075,2020-07-13,1
10312,2020-07-13,31
11366,2020-07-13,2
10018,2020-07-13,9
11239,2020-07-13,6
11413,2020-07-13,14
11375,2020-07-13,9
10308,2020-07-13,7
11374,2020-07-13,4
10034,2020-07-13,7
11232,2020-07-13,8
11377,2020-07-13,30
10003,2020-07-13,11
10033,2020-07-13,15
11378,2020-07-13,10
10036,2020-07-13,14
11373,2020-07-13,29
10032,2020-07-13,24
11379,2020-07-13,5
11372,2020-07-13,33
10039,2020-07-13,13
10037,2020-07-13,5
11237,2020-07-13,21
11385,2020-07-13,30
10030,2020-07-13,11
11370,2020-07-13,32
11411,2020-07-13,5
10038,2020-07-13,6
10304,2020-07-13,18
10029,2020-07-13,24
11693,2020-07-13,2
10309,2020-07-13,17
11412,2020-07-13,11
10307,2020-07-13,12
11369,2020-07-13,9
10028,2020-07-13,2
10031,2020-07-13,16
11422,2020-07-13,13
11238,2020-07-13,8
11694,2020-07-13,2
11355,2020-07-13,36
10009,2020-07-13,19
10013,2020-07-13,7
11433,2020-07-13,6
11428,2020-07-13,4
11434,2020-07-13,15
11436,2020-07-13,7
11361,2020-07-13,5
10303,2020-07-13,6
10007,2020-07-13,1
10314,2020-07-13,20
11357,2020-07-13,13
10012,2020-07-13,6
11429,2020-07-13,6
10004,2020-07-13,1
11360,2020-07-13,3
11435,2020-07-13,16
10301,2020-07-13,12
10011,2020-07-13,17
11432,2020-07-13,12
11427,2020-07-13,11
10006,2020-07-13,2
10451,2020-07-13,11
11692,2020-07-13,7
11358,2020-07-13,6
10017,2020-07-13,1
11423,2020-07-13,10
11356,2020-07-13,7
11363,2020-07-13,2
10128,2020-07-13,16
10005,2020-07-13,3
11234,2020-07-13,27
10016,2020-07-13,27
10002,2020-07-13,45
11426,2020-07-13,8
10305,2020-07-13,23
11691,2020-07-13,18
11362,2020-07-13,4
10302,2020-07-13,3
10280,2020-07-13,2
10014,2020-07-13,18
10010,2020-07-13,14
11233,2020-07-13,14
11354,2020-07-13,18
10464,2020-07-20,1
11370,2020-07-20,10
10302,2020-07-20,5
11221,2020-07-20,25
10037,2020-07-20,7
11357,2020-07-20,6
10303,2020-07-20,5
10036,2020-07-20,14
11224,2020-07-20,9
11373,2020-07-20,26
10003,2020-07-20,7
10457,2020-07-20,36
10465,2020-07-20,8
11356,2020-07-20,5
11374,2020-07-20,11
11217,2020-07-20,9
11372,2020-07-20,25
10301,2020-07-20,7
11369,2020-07-20,14
11363,2020-07-20,1
10075,2020-07-20,5
10460,2020-07-20,17
11364,2020-07-20,1
10461,2020-07-20,13
10069,2020-07-20,1
10128,2020-07-20,6
11362,2020-07-20,1
11365,2020-07-20,13
11220,2020-07-20,33
10065,2020-07-20,5
10280,2020-07-20,0
11222,2020-07-20,7
11366,2020-07-20,3
10038,2020-07-20,6
10462,2020-07-20,16
10044,2020-07-20,4
11361,2020-07-20,2
11367,2020-07-20,10
10282,2020-07-20,1
11219,2020-07-20,11
10040,2020-07-20,14
11360,2020-07-20,2
11368,2020-07-20,32
10463,2020-07-20,44
10039,2020-07-20,9
11218,2020-07-20,14
11223,2020-07-20,18
10458,2020-07-20,40
11358,2020-07-20,4
10459,2020-07-20,10
11215,2020-07-20,6
11212,2020-07-20,19
10035,2020-07-20,16
11428,2020-07-20,2
11101,2020-07-20,15
10013,2020-07-20,5
11427,2020-07-20,5
11204,2020-07-20,10
10014,2020-07-20,4
11426,2020-07-20,3
11004,2020-07-20,2
10016,2020-07-20,15
11423,2020-07-20,3
11205,2020-07-20,5
10017,2020-07-20,1
10475,2020-07-20,11
11422,2020-07-20,8
10018,2020-07-20,8
11206,2020-07-20,14
11421,2020-07-20,9
10019,2020-07-20,7
11207,2020-07-20,20
11203,2020-07-20,9
10474,2020-07-20,2
10012,2020-07-20,3
10011,2020-07-20,14
11105,2020-07-20,11
10005,2020-07-20,3
11691,2020-07-20,19
10006,2020-07-20,1
11106,2020-07-20,16
11436,2020-07-20,6
11104,2020-07-20,7
10007,2020-07-20,3
11435,2020-07-20,12
11109,2020-07-20,2
10009,2020-07-20,13
11103,2020-07-20,12
11434,2020-07-20,9
11433,2020-07-20,8
10004,2020-07-20,3
10010,2020-07-20,6
11201,2020-07-20,9
11432,2020-07-20,12
11102,2020-07-20,13
11429,2020-07-20,6
11420,2020-07-20,10
10021,2020-07-20,7
10001,2020-07-20,2
10469,2020-07-20,12
11411,2020-07-20,1
11693,2020-07-20,2
10030,2020-07-20,6
11385,2020-07-20,23
11213,2020-07-20,19
10468,2020-07-20,35
10031,2020-07-20,9
11379,2020-07-20,8
10032,2020-07-20,11
11214,2020-07-20,23
10467,2020-07-20,52
11378,2020-07-20,4
11697,2020-07-20,1
10033,2020-07-20,9
11377,2020-07-20,22
10466,2020-07-20,13
10034,2020-07-20,15
11375,2020-07-20,12
10029,2020-07-20,11
11412,2020-07-20,6
10028,2020-07-20,10
11413,2020-07-20,10
11419,2020-07-20,10
10022,2020-07-20,6
11208,2020-07-20,25
10473,2020-07-20,24
11418,2020-07-20,9
10023,2020-07-20,8
11417,2020-07-20,6
10024,2020-07-20,12
11209,2020-07-20,12
11216,2020-07-20,10
10472,2020-07-20,9
10025,2020-07-20,13
11415,2020-07-20,2
11210,2020-07-20,15
10471,2020-07-20,5
10026,2020-07-20,11
11414,2020-07-20,6
10027,2020-07-20,9
11211,2020-07-20,17
10470,2020-07-20,6
11416,2020-07-20,7
10304,2020-07-20,17
11692,2020-07-20,4
10454,2020-07-20,13
11233,2020-07-20,12
11225,2020-07-20,13
10314,2020-07-20,23
10002,2020-07-20,14
11232,2020-07-20,8
10308,2020-07-20,11
11230,2020-07-20,21
10307,2020-07-20,3
10305,2020-07-20,9
10452,2020-07-20,25
10310,2020-07-20,7
10306,2020-07-20,8
11694,2020-07-20,6
10312,2020-07-20,26
10309,2020-07-20,11
11354,2020-07-20,20
11237,2020-07-20,10
11238,2020-07-20,11
10451,2020-07-20,12
10455,2020-07-20,8
10456,2020-07-20,24
11236,2020-07-20,18
11235,2020-07-20,21
11228,2020-07-20,7
11226,2020-07-20,9
10453,2020-07-20,18
11229,2020-07-20,16
11355,2020-07-20,24
11231,2020-07-20,6
11234,2020-07-20,10
11239,2020-07-20,4
10001,2020-07-27,7
11208,2020-07-27,25
11354,2020-07-27,14
11363,2020-07-27,2
11212,2020-07-27,21
10473,2020-07-27,21
10464,2020-07-27,2
10075,2020-07-27,5
10027,2020-07-27,17
10026,2020-07-27,9
11418,2020-07-27,8
10023,2020-07-27,9
10037,2020-07-27,1
11109,2020-07-27,1
11221,2020-07-27,34
10309,2020-07-27,10
11370,2020-07-27,8
10007,2020-07-27,1
11432,2020-07-27,16
10029,2020-07-27,14
10040,2020-07-27,17
10463,2020-07-27,22
11411,2020-07-27,6
11231,2020-07-27,5
11222,2020-07-27,11
10030,2020-07-27,6
11207,2020-07-27,26
11693,2020-07-27,3
10314,2020-07-27,28
10280,2020-07-27,0
10456,2020-07-27,23
11367,2020-07-27,8
11362,2020-07-27,4
11372,2020-07-27,13
11236,2020-07-27,27
10006,2020-07-27,2
11219,2020-07-27,25
10455,2020-07-27,17
11106,2020-07-27,13
11419,2020-07-27,8
11217,2020-07-27,6
10128,2020-07-27,11
10022,2020-07-27,6
10454,2020-07-27,8
10469,2020-07-27,19
10460,2020-07-27,18
11229,2020-07-27,21
11694,2020-07-27,5
11233,2020-07-27,19
11413,2020-07-27,8
11220,2020-07-27,45
10462,2020-07-27,18
11226,2020-07-27,30
11416,2020-07-27,5
10012,2020-07-27,7
11211,2020-07-27,33
11210,2020-07-27,12
11203,2020-07-27,15
11415,2020-07-27,2
11102,2020-07-27,8
10025,2020-07-27,10
10039,2020-07-27,6
10033,2020-07-27,11
10065,2020-07-27,2
11429,2020-07-27,9
10470,2020-07-27,1
11104,2020-07-27,6
11366,2020-07-27,4
11435,2020-07-27,10
11412,2020-07-27,6
10011,2020-07-27,11
11232,2020-07-27,7
10044,2020-07-27,3
11364,2020-07-27,6
10307,2020-07-27,3
10038,2020-07-27,3
11417,2020-07-27,6
10310,2020-07-27,6
11436,2020-07-27,6
10471,2020-07-27,3
11239,2020-07-27,3
11218,2020-07-27,16
10024,2020-07-27,8
10021,2020-07-27,6
10306,2020-07-27,15
10461,2020-07-27,12
11209,2020-07-27,6
10028,2020-07-27,6
11369,2020-07-27,7
11368,2020-07-27,37
10472,2020-07-27,15
11365,2020-07-27,8
10452,2020-07-27,17
10069,2020-07-27,1
11428,2020-07-27,6
11235,2020-07-27,25
11357,2020-07-27,7
11205,2020-07-27,6
10034,2020-07-27,23
11214,2020-07-27,15
10017,2020-07-27,5
11375,2020-07-27,8
10032,2020-07-27,18
10302,2020-07-27,15
10010,2020-07-27,2
11105,2020-07-27,5
11692,2020-07-27,7
11358,2020-07-27,2
10305,2020-07-27,12
10458,2020-07-27,27
10453,2020-07-27,30
11422,2020-07-27,7
10475,2020-07-27,10
11374,2020-07-27,11
10003,2020-07-27,5
10312,2020-07-27,16
10005,2020-07-27,5
10035,2020-07-27,6
10018,2020-07-27,7
11230,2020-07-27,22
10308,2020-07-27,2
11225,2020-07-27,8
11224,2020-07-27,2
10014,2020-07-27,3
11697,2020-07-27,0
11377,2020-07-27,15
10004,2020-07-27,0
10304,2020-07-27,10
11378,2020-07-27,7
11228,2020-07-27,19
11355,2020-07-27,10
11356,2020-07-27,10
11215,2020-07-27,7
10457,2020-07-27,33
10031,2020-07-27,12
11426,2020-07-27,2
11234,2020-07-27,27
11103,2020-07-27,8
11004,2020-07-27,3
10016,2020-07-27,5
10467,2020-07-27,32
10002,2020-07-27,27
11433,2020-07-27,8
10303,2020-07-27,4
11427,2020-07-27,4
10466,2020-07-27,14
11423,2020-07-27,8
11204,2020-07-27,17
11216,2020-07-27,11
11379,2020-07-27,5
11414,2020-07-27,11
10468,2020-07-27,32
11360,2020-07-27,0
11361,2020-07-27,3
10474,2020-07-27,2
10013,2020-07-27,7
11421,2020-07-27,17
11373,2020-07-27,27
10019,2020-07-27,13
10465,2020-07-27,10
10459,2020-07-27,13
11691,2020-07-27,24
11201,2020-07-27,9
11101,2020-07-27,9
11213,2020-07-27,11
10282,2020-07-27,0
11238,2020-07-27,8
11434,2020-07-27,13
10451,2020-07-27,13
11385,2020-07-27,35
11206,2020-07-27,16
10036,2020-07-27,7
11223,2020-07-27,11
10301,2020-07-27,8
11237,2020-07-27,10
10009,2020-07-27,17
11420,2020-07-27,9
10027,2020-08-03,19
11434,2020-08-03,8
10454,2020-08-03,12
11377,2020-08-03,15
10470,2020-08-03,5
10030,2020-08-03,5
11385,2020-08-03,23
10467,2020-08-03,51
10307,2020-08-03,4
10036,2020-08-03,2
11213,2020-08-03,14
10463,2020-08-03,36
11103,2020-08-03,9
11236,2020-08-03,31
11373,2020-08-03,18
11211,2020-08-03,27
11433,2020-08-03,11
11228,2020-08-03,10
10007,2020-08-03,0
10040,2020-08-03,20
11372,2020-08-03,18
11378,2020-08-03,5
11102,2020-08-03,9
11693,2020-08-03,0
11215,2020-08-03,8
10308,2020-08-03,7
10314,2020-08-03,27
11239,2020-08-03,10
11201,2020-08-03,6
11368,2020-08-03,36
11216,2020-08-03,13
10466,2020-08-03,20
11212,2020-08-03,21
10464,2020-08-03,2
11697,2020-08-03,2
11412,2020-08-03,11
10010,2020-08-03,10
10038,2020-08-03,8
11374,2020-08-03,12
10003,2020-08-03,6
10029,2020-08-03,28
11232,2020-08-03,14
10009,2020-08-03,13
11109,2020-08-03,1
10035,2020-08-03,13
10031,2020-08-03,34
11370,2020-08-03,6
11237,2020-08-03,13
11379,2020-08-03,5
10468,2020-08-03,41
10452,2020-08-03,35
10469,2020-08-03,14
10455,2020-08-03,16
11694,2020-08-03,1
10004,2020-08-03,0
11432,2020-08-03,11
11217,2020-08-03,8
11238,2020-08-03,12
11413,2020-08-03,9
10034,2020-08-03,18
11214,2020-08-03,20
11218,2020-08-03,15
11411,2020-08-03,2
10032,2020-08-03,23
10309,2020-08-03,3
10465,2020-08-03,7
11369,2020-08-03,9
10037,2020-08-03,4
10028,2020-08-03,6
10039,2020-08-03,11
11375,2020-08-03,18
10033,2020-08-03,18
10023,2020-08-03,17
11428,2020-08-03,4
10453,2020-08-03,28
11422,2020-08-03,4
11419,2020-08-03,8
10302,2020-08-03,7
10128,2020-08-03,3
10022,2020-08-03,4
11354,2020-08-03,20
10017,2020-08-03,3
10460,2020-08-03,25
11235,2020-08-03,30
11106,2020-08-03,14
11105,2020-08-03,7
11363,2020-08-03,3
10473,2020-08-03,21
11418,2020-08-03,4
11205,2020-08-03,7
11357,2020-08-03,10
11230,2020-08-03,26
10310,2020-08-03,6
10305,2020-08-03,11
11221,2020-08-03,29
10006,2020-08-03,1
11208,2020-08-03,35
11225,2020-08-03,8
11362,2020-08-03,6
10456,2020-08-03,33
10280,2020-08-03,0
10011,2020-08-03,9
10013,2020-08-03,9
11421,2020-08-03,16
10301,2020-08-03,13
11234,2020-08-03,23
11206,2020-08-03,17
11360,2020-08-03,3
10018,2020-08-03,13
11691,2020-08-03,31
10019,2020-08-03,10
10002,2020-08-03,30
10005,2020-08-03,5
10282,2020-08-03,4
11224,2020-08-03,8
11101,2020-08-03,5
10451,2020-08-03,28
10474,2020-08-03,2
10312,2020-08-03,11
11361,2020-08-03,3
11358,2020-08-03,6
11420,2020-08-03,9
10021,2020-08-03,6
10475,2020-08-03,11
10458,2020-08-03,35
11222,2020-08-03,15
11233,2020-08-03,11
11207,2020-08-03,27
10459,2020-08-03,15
10075,2020-08-03,3
11223,2020-08-03,23
10001,2020-08-03,10
10025,2020-08-03,15
10065,2020-08-03,9
10012,2020-08-03,7
11429,2020-08-03,5
11366,2020-08-03,4
11426,2020-08-03,5
11356,2020-08-03,14
11355,2020-08-03,13
11415,2020-08-03,2
11231,2020-08-03,6
11204,2020-08-03,23
11210,2020-08-03,15
10044,2020-08-03,1
10462,2020-08-03,22
10304,2020-08-03,20
10471,2020-08-03,4
11226,2020-08-03,13
11229,2020-08-03,25
10026,2020-08-03,7
10014,2020-08-03,7
11692,2020-08-03,8
11414,2020-08-03,6
11219,2020-08-03,11
11435,2020-08-03,6
11367,2020-08-03,13
10457,2020-08-03,24
11416,2020-08-03,5
11104,2020-08-03,7
10472,2020-08-03,20
11427,2020-08-03,5
10306,2020-08-03,16
10461,2020-08-03,8
11209,2020-08-03,26
10303,2020-08-03,7
10024,2020-08-03,6
11365,2020-08-03,10
11220,2020-08-03,46
11203,2020-08-03,23
11436,2020-08-03,3
11417,2020-08-03,7
11423,2020-08-03,9
11004,2020-08-03,11
11364,2020-08-03,12
10069,2020-08-03,2
10016,2020-08-03,9
10014,2020-08-10,5
11422,2020-08-10,5
10031,2020-08-10,21
11423,2020-08-10,9
10018,2020-08-10,7
11214,2020-08-10,30
10013,2020-08-10,5
10010,2020-08-10,10
11204,2020-08-10,36
11205,2020-08-10,10
11379,2020-08-10,6
11004,2020-08-10,6
11378,2020-08-10,10
11230,2020-08-10,8
10017,2020-08-10,0
11237,2020-08-10,16
10308,2020-08-10,6
10032,2020-08-10,25
10475,2020-08-10,17
11697,2020-08-10,0
11427,2020-08-10,2
11426,2020-08-10,4
10016,2020-08-10,15
10312,2020-08-10,15
11433,2020-08-10,11
11377,2020-08-10,20
10467,2020-08-10,29
10011,2020-08-10,6
11207,2020-08-10,15
11421,2020-08-10,7
10012,2020-08-10,10
11417,2020-08-10,10
11412,2020-08-10,5
11235,2020-08-10,37
11102,2020-08-10,13
10028,2020-08-10,10
11203,2020-08-10,2
10472,2020-08-10,20
10024,2020-08-10,17
10309,2020-08-10,5
11416,2020-08-10,9
10001,2020-08-10,2
11208,2020-08-10,26
11413,2020-08-10,5
10470,2020-08-10,4
11429,2020-08-10,2
11415,2020-08-10,2
11211,2020-08-10,12
11229,2020-08-10,15
11236,2020-08-10,13
10452,2020-08-10,45
10027,2020-08-10,6
11210,2020-08-10,12
10471,2020-08-10,8
10026,2020-08-10,12
11414,2020-08-10,10
11209,2020-08-10,35
11693,2020-08-10,1
10023,2020-08-10,5
10029,2020-08-10,34
11206,2020-08-10,22
10468,2020-08-10,34
10314,2020-08-10,21
11234,2020-08-10,26
10019,2020-08-10,7
11213,2020-08-10,17
11101,2020-08-10,11
10474,2020-08-10,3
10002,2020-08-10,22
11201,2020-08-10,10
11420,2020-08-10,14
10021,2020-08-10,4
10310,2020-08-10,10
11385,2020-08-10,13
11233,2020-08-10,16
10454,2020-08-10,16
11428,2020-08-10,3
11419,2020-08-10,9
10453,2020-08-10,45
10022,2020-08-10,3
11411,2020-08-10,3
10473,2020-08-10,25
10469,2020-08-10,19
11212,2020-08-10,15
11418,2020-08-10,3
11432,2020-08-10,33
10030,2020-08-10,3
10025,2020-08-10,18
10033,2020-08-10,31
11357,2020-08-10,9
10044,2020-08-10,2
11217,2020-08-10,10
10307,2020-08-10,2
11372,2020-08-10,27
10282,2020-08-10,0
11366,2020-08-10,0
11105,2020-08-10,6
11434,2020-08-10,13
10065,2020-08-10,1
10459,2020-08-10,12
11104,2020-08-10,7
10036,2020-08-10,6
10302,2020-08-10,4
11223,2020-08-10,19
11365,2020-08-10,11
11225,2020-08-10,14
11232,2020-08-10,14
11361,2020-08-10,4
11224,2020-08-10,11
11238,2020-08-10,8
10465,2020-08-10,8
11220,2020-08-10,81
11231,2020-08-10,6
11436,2020-08-10,1
10306,2020-08-10,15
11216,2020-08-10,7
11373,2020-08-10,34
10009,2020-08-10,9
10462,2020-08-10,35
11226,2020-08-10,19
10463,2020-08-10,56
10007,2020-08-10,2
11354,2020-08-10,12
11218,2020-08-10,19
11694,2020-08-10,7
11369,2020-08-10,10
10301,2020-08-10,11
